appid,displayName,WhyExcluded
f569b9c7-be15-4e87-86f7-87d30d02090b,O365 LinkedIn Connection,Microsoft
f5aeb603-2a64-4f37-b9a8-b544f3542865,Microsoft Teams RetentionHook Service,Microsoft
f5c26e74-f226-4ae8-85f0-b4af0080ac9e,Application Insights API,Microsoft
f6b60513-f290-450e-a2f3-9930de61c5e7,Microsoft Azure Log Search Alerts,Microsoft
f6e5c0c2-4746-4152-b162-91309d5556df,IC3 Modern Effective Config,Microsoft
f7069a8d-9edc-4300-b365-ae53c9627fc4,Microsoft.MileIQ.Dashboard,Microsoft
f738ef14-47dc-4564-b53b-45069484ccc7,Marketplace Api,Microsoft
f7a2a81e-ab33-4560-a3dd-6ddca3c5ec6d,Membership View Service,Microsoft
f8c27b58-3fed-4b27-ab59-7cb74b1e83ca,O2Popper,Microsoft
f8f7a2aa-e116-4ba6-8aea-ca162cfa310d,Microsoft Graph Connectors Core,Microsoft
f96470fb-ef7b-40ff-8dbe-b2cf2812ee38,Docs Rendering PubDev,Microsoft
f9a5ac11-cab3-45f0-9d0f-83463ba2e34c,make.test.powerpages.microsoft.com,Microsoft
f9d02341-e7aa-456d-926d-4a0ca599fbee,Office 365 Enterprise Insights,Microsoft
fa3d9a0c-3fb0-42cc-9193-47c7ecd2edbd,Microsoft Partner Center,Microsoft
fa69122a-0a5e-41f1-beed-ca317370fb56,JobsServicePreProd,Microsoft
fabfbdc4-5751-471c-ac43-3826fa1afc31,Microsoft Partner Center,Microsoft
fac5b0fe-9b16-4ae3-b20b-324ec3f033d3,make.mil.powerapps.us,Microsoft
fb9de05a-fecc-4642-b3ca-66b9d4434d4d,Azure Machine Learning Authorization App 1,Microsoft
fbb0ac1a-82dd-478b-a0e5-0b2b98ef38fe,Substrate-FileWatcher,Microsoft
fbc61429-7762-4b4a-8f9d-c728a1a5e792,Flow Xrm System User,Microsoft
fc03f97a-9db0-4627-a216-ec98ce54e018,Azure AD Notification,Microsoft
fc0f3af4-6835-4174-b806-f7db311fd2f3,Microsoft Intune Windows Agent,Microsoft
fc4979e5-0aa5-429f-b13a-5d1365be5566,Microsoft Power BI Government Community Cloud,Microsoft
fc68d9e5-1f76-45ef-99aa-214805418498,Azure AD Identity Protection,Microsoft
fc780465-2017-40d4-a0c5-307022471b92,WindowsDefenderATP,Microsoft
fca5a20d-55aa-4395-9c2f-c6147f3c9ffa,MSRemoteAssist,Microsoft
fcf50ee5-8107-45e4-9a37-838727a360f5,Omnichannel for CS Admin App Prod,Microsoft
fd14a986-6fe4-409a-883e-cdec1009cd54,Intune Grouping and Targeting Client Prod,Microsoft
fdd7719f-d61e-4592-b501-793734eb8a0e,SharePointMigrationTool,Microsoft
fe6aa35b-7da8-44fd-a44e-e2d4bafbdab5,Modern Workplace Tools,Microsoft
feb2c8aa-4f70-4881-abec-521141627b04,make.gov.powerapps.us,Microsoft
feff8b5b-97f3-4374-a16a-1911ae9e15e9,Cloud Hybrid Search,Microsoft
ffa7d2fe-fc04-4599-9f6d-7ca06dd0c4fd,Product Insights - CDS to Azure data lake - app,Microsoft
23523755-3a2b-41ca-9315-f81f3f566a95,ACOM Azure Website,Microsoft
74658136-14ec-4630-ad9b-26e160ff0fc6,ADIbizaUX,Microsoft
69893ee3-dd10-4b1c-832d-4870354be3d8,AEM-DualAuth,Microsoft
7b7531ad-5926-4f2d-8a1d-38495ad33e17,Azure Advanced Threat Protection,Microsoft
e9f49c6b-5ce5-44c8-925d-015017e9f7ad,Azure Data Lake,Microsoft
835b2a73-6e10-4aa5-a979-21dfda45231c,Azure Lab Services Portal,Microsoft
022907d3-0f1b-48f7-badc-1ba6abab6d66,Azure SQL Database,Microsoft
20a11fe0-faa8-4df5-baf2-f965f8f9972e,ContactsInferencingEmailProcessor,Microsoft
497effe9-df71-4043-a8bb-14cf78c4b63b,Exchange Admin Center,Microsoft
f5eaa862-7f08-448c-9c4e-f4047d4d4521,FindTime,Microsoft
b669c6ea-1adf-453f-b8bc-6d526592b419,Focused Inbox,Microsoft
c35cb2ba-f88b-4d15-aa9d-37bd443522e1,GroupsRemoteApiRestClient,Microsoft
d9b8ec3a-1e4e-4e08-b3c2-5baf00c0fcb0,HxService,Microsoft
16aeb910-ce68-41d1-9ac3-9e1673ac9575,IrisSelectionFrontDoor,Microsoft
0cd196ee-71bf-4fd6-a57c-b491ffd4fb1e,Media Analysis and Transformation Service,Microsoft
944f0bd1-117b-4b1c-af26-804ed95e767e,Media Analysis and Transformation Service,Microsoft
80ccca67-54bd-44ab-8625-4b79c4dc7775,Microsoft 365 Security and Compliance Center,Microsoft
ee272b19-4411-433f-8f28-5c13cb6fd407,Microsoft 365 Support Service,Microsoft
65d91a3d-ab74-42e6-8a2f-0add61688c74,Microsoft Approval Management,Microsoft
38049638-cc2c-4cde-abe4-4479d721ed44,Microsoft Approval Management,Microsoft
29d9ed98-a469-4536-ade2-f981bc1d605e,Microsoft Authentication Broker,Microsoft
0000001a-0000-0000-c000-000000000000,MicrosoftAzureActiveAuthn,Microsoft
cf36b471-5b44-428c-9ce7-313bf84528de,Microsoft Bing Search,Microsoft
2d7f3606-b07d-41d1-b9d2-0d0c9296a6e8,Microsoft Bing Search for Microsoft Edge,Microsoft
1786c5ed-9644-47b2-8aa0-7201292175b6,Microsoft Bing Default Search Engine,Microsoft
3090ab82-f1c1-4cdf-af2c-5d7a6f3e2cc7,Microsoft Defender for Cloud Apps,Microsoft
60ca1954-583c-4d1f-86de-39d835f3e452,Microsoft Defender for Identity (formerly Radius Aad Syncer),Microsoft
18fbca16-2224-45f6-85b0-f7bf2b39b3f3,Microsoft Docs,Microsoft
6253bca8-faf2-4587-8f2f-b056d80998a7,Microsoft Edge Insider Addons Prod,Microsoft
99b904fd-a1fe-455c-b86c-2f9fb1da7687,Microsoft Exchange ForwardSync,Microsoft
51be292c-a17e-4f17-9a7e-4b661fb16dd2,Microsoft Exchange ProtectedServiceHost,Microsoft
fb78d390-0c51-40cd-8e17-fdbfab77341b,Microsoft Exchange REST API Based Powershell,Microsoft
47629505-c2b6-4a80-adb1-9b3a3d233b7b,Microsoft Exchange Web Services,Microsoft
d176f6e7-38e5-40c9-8a78-3998aab820e7,Microsoft Online Syndication Partner Portal,Microsoft
871c010f-5e61-4fb1-83ac-98610a7e9110,Microsoft Power BI,Microsoft
28b567f6-162c-4f54-99a0-6887f387bbcc,Microsoft Storefronts,Microsoft
fdf9885b-dd37-42bf-82e5-c3129ef5a302,Microsoft Support,Microsoft
dfe74da8-9279-44ec-8fb2-2aed9e1c73d0,O365 SkypeSpaces Ingestion Service,Microsoft
4345a7b9-9a63-4910-a426-35363201d503,O365 Suite UX,Microsoft
93d53678-613d-4013-afc1-62e9e444a0a5,Office Online Add-in SSO,Microsoft
2abdc806-e091-4495-9b10-b04d93c3f040,Office Online Client Microsoft Entra ID- Augmentation Loop,Microsoft
b23dd4db-9142-4734-867f-3577f640ad0c,Office Online Client Microsoft Entra ID- Loki,Microsoft
17d5e35f-655b-4fb0-8ae6-86356e9a49f5,Office Online Client Microsoft Entra ID- Maker,Microsoft
b6e69c34-5f1f-4c34-8cdf-7fea120b8670,Office Online Client MSA- Loki,Microsoft
243c63a3-247d-41c5-9d83-7788c43f1c43,Office Online Core SSO,Microsoft
a9b49b65-0a12-430b-9540-c80b3332c127,Office Online Search,Microsoft
4b233688-031c-404b-9a80-a4f3f2351f90,Office.com,Microsoft
4765445b-32c6-49b0-83e6-1d93765276ca,OfficeHome,Microsoft
4d5c2d63-cf83-4365-853c-925fd1a64357,OfficeShredderWacClient,Microsoft
62256cef-54c0-4cb4-bcac-4c67989bdc40,OMSOctopiPROD,Microsoft
a3475900-ccec-4a69-98f5-a65cd5dc5306,Partner Customer Delegated Admin Offline Processor,Microsoft
bdd48c81-3a58-4ea9-849c-ebea7f6b6360,Password Breach Authenticator,Microsoft
35d54a08-36c9-4847-9018-93934c62740c,PeoplePredictions,Microsoft
ae8e128e-080f-4086-b0e3-4c19301ada69,Scheduling,Microsoft
ffcb16e8-f789-467c-8ce9-f826a080d987,SharedWithMe,Microsoft
61109738-7d2b-4a0b-9fe3-660b1ff83505,SpoolsProvisioning,Microsoft
91ca2ca5-3b3e-41dd-ab65-809fa3dffffa,Sticky Notes API,Microsoft
13937bba-652e-4c46-b222-3003f4d1ff97,Substrate Context Service,Microsoft
26abc9a8-24f0-4b11-8234-e86ede698878,SubstrateDirectoryEventProcessor,Microsoft
a970bac6-63fe-4ec5-8884-8536862c42d4,Substrate Search Settings Management Service,Microsoft
97cb1f73-50df-47d1-8fb0-0271f2728514,Transcript Ingestion,Microsoft
00000005-0000-0ff1-ce00-000000000000,Viva Engage (formerly Yammer),Microsoft
a3b79187-70b2-4139-83f9-6016c58cd27b,WindowsDefenderATP Portal,Microsoft
c1c74fed-04c9-4704-80dc-9f79a2e515cb,Yammer Web,Microsoft
e1ef36fd-b883-4dbf-97f0-9ece4b576fc6,Yammer Web Embed,Microsoft
e03a13ee-9730-4cae-8525-47559c8cf18a,Office Online Service,Microsoft
14d82eec-204b-4c2f-b7e8-296a70dab67e,Microsoft Graph Command Line Tools,Microsoft
b24835c0-6b13-41e7-822c-94c9effb98ee,FrontendTransport,Microsoft
17bf704f-25db-4ea9-af47-50b552cbb0f0,Power platform Community,Microsoft
889e301b-fe6c-4c68-8665-de7954780788,LinkedIn,Microsoft
7d636ec3-f39c-44f5-8b73-fa28a0e0c5bc,MACE Credential Revocation,Microsoft
2832473f-ec63-45fb-976f-5d45a7d4bb91,Partner Customer Delegated Administration,Microsoft
b8566c1c-2b37-4f6b-97ad-9aaf1fc20560,Intune MonoDeviceService ConfidentialClient,Microsoft
2565bd9d-da50-47d4-8b85-4c97f669dc36,Domain Controller Services,Microsoft
744e50be-c4ff-4e90-8061-cd7f1fabac0b,LinkedIn Microsoft Graph Connector,Microsoft
abba844e-bc0e-44b0-947a-dc74e5d09022,Domain Controller Services,Microsoft
9362bc14-3e81-4ef9-8b77-f1c40afe68e0,PowerApps Web Player Service,Microsoft
afa3d67b-4dab-4b67-83f4-fab5f4e4aa3a,Azure Connect AU,Microsoft
3e28acb6-7793-4fff-9fcf-fb14fbaf42a9,SecOps for Security Copilot,Microsoft
f18474f2-a66a-4bb0-a3c9-9b8d892092fa,MaintenanceResourceProvider,Microsoft
5a128dfa-2ded-4deb-b088-fb73a9472488,Microsoft Teams Analytics,Microsoft
c476eb34-4c94-43bc-97fc-94ede0534615,Azure Update Manager,Microsoft
19acfe65-2c99-4795-bf1e-1d18329b17fb,PnP PowerShell Tenant-Only App,Microsoft
6aa06260-bc25-4768-806d-36cea43df3f0,P2P Server,Microsoft
6a5b880d-410c-4a31-963c-84b738b8895e,Azure AD Domain Services Sync,Microsoft
75c3c228-2139-4dc9-ace4-61be8a47c8ef,Agent (Microsoft Copilot Studio),Microsoft
fbb123dc-fe45-41fe-ad9f-e42ab0769328,policy enforcer,Microsoft
78b14382-63d0-4b09-b3bc-33c2de7831d8,Exchange OAuth,Microsoft
5f09333a-842c-47da-a157-57da27fcbca5,Office365 Shell WCSS-Server,Microsoft
c03594ff-1168-40fb-aef7-eb9f1edf7278,Enterprise File Sync Admin Service,Microsoft
0590cb9f-3b50-4244-8077-10bf123f5675,Staying Aware Service,Microsoft
417652cc-7e06-4a38-b790-826029360b56,Office365_ATOSD,Microsoft
0cd7a1c0-4d26-4abc-a8ea-a678509b5c8c,Tenant Schema Extension App,Microsoft
cf9bdbc1-18c7-4700-b6b3-093f241e2d8a,Priority Matrix,Microsoft
886b3ae5-8ee1-4bb4-a312-b35341a95909,Syntex Resource Provider,Microsoft
f07f2faa-185d-4d3c-8e11-8b589f5f2273,Report Message,Microsoft
d59d6f78-e224-4910-9411-9d476ef7f3b1,VBO App,Microsoft
bd11ca0f-4fd6-4bb7-a259-4a36693b6e13,MCAPI AAD Bridge Service,Microsoft
0ec2d138-5a70-4a33-b2c7-7d296c996ace,Microsoft Photos,Microsoft
f7c7f738-cb99-4489-9da3-57b15655c430,Messaging Augmentation Application,Microsoft
228f3e22-92b5-4c6d-91e8-9dcc1757ad36,Polly,Microsoft
ab67c66d-4b94-41f4-91a1-5773a01d10b1,Customer Portal,Microsoft
acc07cbb-e7af-485c-a042-9b0fe9216595,Intune Application Protection CA Client,Microsoft
443155a6-77f3-45e3-882b-22b3a8d431fb,Domain Controller Services,Microsoft
7638a109-ee1f-4107-b1ef-38675e07812c,Teams Secure Score,Microsoft
c4bd54e4-c607-435b-8a5a-0d61edff7554,Intune Mobile Application Management Client,Microsoft
83a83b6f-8719-441b-846c-6d46d35b43af,Docparser,Microsoft
a07d3a2b-436e-40ce-9eba-4e5a5664f14c,Enterprise File Sync Service,Microsoft
67a908b9-5380-49f8-ab45-5abfa7ca6e45,SharePoint Online Client Extensibility Web Application Principal,Microsoft
b39d63e7-7fa3-4b2b-94ea-ee256fdb8c2f,Partner Customer Delegated Admin Migration,Microsoft
8e55a7b1-6766-4f0a-8610-ecacfe3d569a,Microsoft Teams Copilot Bot,Microsoft
972bb84a-1d27-4bd3-8306-6b8e57679e8c,API Connectors 1st Party,Microsoft
ba4bc2bd-843f-4d61-9d33-199178eae34e,Appliance Resource Provider,Microsoft
02e3ae74-c151-4bda-b8f0-55fbf341de08,Application Registration Portal,Microsoft
2b8844d8-6c87-4fce-97a0-fbec9006e140,AssistAPI,Microsoft
8602e328-9b72-4f2d-a4ae-1387d013a2b3,Azure API Management,Microsoft
2233b157-f44d-4812-b777-036cdaf9a96e,Azure Cloud Shell,Microsoft
880da380-985e-4198-81b9-e05b1cc53158,Azure Cognitive Search,Microsoft
801546d2-55cc-4ff4-b66d-134b1208deb5,Azure Commercial Services Tool - CST,Microsoft
0947a342-ab4a-43be-93b3-b8243fc161e5,Azure Data Factory,Microsoft
5d13f7d7-0567-429c-9880-320e9555e5fc,Azure Data Factory,Microsoft
3b990c8b-9607-4c2a-8b04-1d41985facca,Azure Deployments,Microsoft
fd225045-a727-45dc-8caa-77c8eb1b9521,Azure Diagnostics Resource Provider,Microsoft
9191c4da-09fe-49d9-a5f1-d41cbe92ad95,Azure HDInsight Service,Microsoft
609d2f62-527f-4451-bfd2-ac2c7850822c,Azure Kubernetes Service - Fleet RP,Microsoft
0c6620df-7b29-44de-8ba4-688a56a20f9f,Azure Marketplace Datadog,Microsoft
ddc728e9-153d-4032-ab80-80e57af7a56f,Azure Monitor for VMs,Microsoft
cb43afba-eb6b-4cef-bf00-758b6c233beb,Azure OSSRDBMS MySQL Flexible Server BYOK,Microsoft
408992c7-2af6-4ff1-92e3-65b73d2b5092,Azure Search Management,Microsoft
c4288165-6698-45ba-98a5-48ea7791fed3,Azure Service Connector Resource Provider,Microsoft
9c8b80bc-6887-42d0-b1af-d0c40f9bf1fa,Azure SQL Managed Instance to Azure AD Resource Provider,Microsoft
a85cf173-4192-42f8-81fa-777a763e6e2c,Azure Virtual Desktop Client,Microsoft
e81c7467-0fc3-4866-b814-c973488361cd,AzureBackup_Fabric_Service,Microsoft
c505e273-0ba0-47e7-a0bd-f48042b4524d,AzureBackup_WBCM_Service,Microsoft
2ff814a6-3304-4ab8-85cb-cd0e6f879c1d,AzureDatabricks,Microsoft
c1652d7f-7767-4507-9f5f-9a97f38585d2,Belize,Microsoft
0c8139b5-d545-4448-8d2b-2121bb242680,BillingExtension,Microsoft
c19490b5-c092-426f-b1a2-674b279d4975,Bing Search APIs,Microsoft
ae04d195-7aae-4ed7-800c-cfed140e3b1b,Business Scenario Service,Microsoft
ab158d9a-0b5c-4cc3-bb2b-f6646581e4e4,CAP Neptune Prod CM Prod ,Microsoft
f5fe7750-c730-4d4f-8517-0b1ad5bd2bd5,CAP Package Deployer Service IM,Microsoft
f43e4cb3-c2bb-42e3-bb39-e1ad7426adbb,CDS Web Server Role NAM,Microsoft
87251ad4-d513-4246-8138-b40d418b9005,CommComplianceApp,Microsoft
82f77645-8a66-4745-bcdf-9706824f9ad0,Common Data Service,Microsoft
433895fb-4ec7-45c3-a53c-c44d10f80d5b,Compromised Account Service,Microsoft
08ad9b35-1979-40a6-a6f2-289cf7289374,D365 Office Data Service,Microsoft
d9327919-6775-4843-9037-3fb0fb0473cb,Databricks Resource Provider,Microsoft
f32f6829-8a2d-4d92-81f5-5eb201f68bf7,Dataverse - M365 Graph Teams Integration,Microsoft
df77edef-903d-416b-bcc0-cc8b91af54ea,Defender for IoT,Microsoft
380e9762-7111-490b-800b-0dd9857ca41a,DfMGraphApp,Microsoft
10214c11-ebd3-44e8-af2f-ebcb8a79c569,EOP Admin API Web Service,Microsoft
c475db56-f463-48d8-931a-cfa7cd642289,Feedback Portal UX,Microsoft
cd1b8394-07a3-43b1-8aba-ce6ee572d0af,Frontline Worker Orchestrator Service,Microsoft
95c6fb36-bab4-4c0f-9d29-37997c601eb7,Frontline Worker Orchestrator Service Test,Microsoft
707aa1ac-be0a-478d-9ce7-0d2765a5c1d6,Funnel and Engagement Data Service,Microsoft
4435c199-c3da-46b9-a61d-76de3f2c9f82,GitHub Actions API,Microsoft
b9a50111-7110-459d-bc13-534691bd5b7b,GitHub Actions API - Dev,Microsoft
85c49807-809d-4249-86e7-192762525474,GitHub CPS Network Service,Microsoft
f8c6c2cc-4c3a-4157-b91c-11034ba01a6e,Intune AndroidFOTAService ConfidentialClient,Microsoft
f1346770-5b25-470b-88bd-d5744ab7952c,Intune Autopilot ConfidentialClient,Microsoft
a1c98362-38ca-4615-a0cc-bdda7d5bdf01,Intune Partner Data Delivery Service,Microsoft
e9710088-bcdf-4a36-a7cd-ab24f73dfd23,Intune PartnerAPI Client Prod,Microsoft
70dcc41e-5abf-4ecd-b017-d5c7370e58fe,Intune SidecarService ConfidentialClient,Microsoft
66fa38d6-2d22-4532-b064-a0b0e39656f8,Intune Update Service,Microsoft
189cf920-d3d8-4133-9145-23adcc6824fa,IpLicensingService,Microsoft
ae11f5fb-c627-4eec-b4a0-f7b5969426e5,Liftr Datadog RPaaS,Microsoft
055caf97-1b4f-4730-9f5d-acc24b707b06,Liftr-Monitoring-First-Party,Microsoft
d9d5c99e-b0b4-4bad-92cc-5a6eb5421985,M365 Lighthouse Service,Microsoft
35cbcc06-defd-44d2-ace4-bc2bf2466970,Managed Applications On Behalf Application,Microsoft
a5ce81bb-67c7-4043-952a-22004782adb5,Marketplace Catalog,Microsoft
5b712e99-51a3-41ce-86ff-046e0081c5c0,Marketplace SaaS v2,Microsoft
20e940b3-4c77-4b0b-9a53-9e16a1b010a7,MarketplaceAPI Webhook,Microsoft
37ccb541-667a-4428-947a-f5dda698fa3c,MARS,Microsoft
3a0d2262-f1ba-45f7-a5cc-c3c6ad2de22e,Meeting Catchup Recommendations V2,Microsoft
7084e364-df71-4a4a-9e8f-d375b5529913,Messaging Async Media,Microsoft
a0e1e353-1a3e-42cf-a8ea-3a9746eec58c,Microsoft AppSource,Microsoft
7d312290-28c8-473c-a0ed-8e53749b6d6d,Microsoft Cognitive Services,Microsoft
0858ddce-8fca-4479-929b-4504feeed95e,Microsoft Defender for Cloud Apps MIP Server,Microsoft
5926fc8e-304e-4f59-8bed-58ca97cc39a4,Microsoft Intune portal extension,Microsoft
3016d0ce-47cc-4005-b11d-5fcabb1b643d,Microsoft Mesh Services,Microsoft
a4a365df-50f1-4397-bc59-1a1564b8bb9c,Microsoft Remote Desktop,Microsoft
9ed4cd8c-9a98-405f-966b-38ab1b0c24a3,Microsoft Services,Microsoft
5b534afd-fdc0-4b38-a77f-af25442e3149,Microsoft Support Diagnostics,Microsoft
48ef7923-268f-473d-bcf1-07f0997961f4,Microsoft Visual Studio Codespaces API - Dev,Microsoft
9bd5ab7f-4031-4045-ace9-6bebbad202f6,Microsoft Visual Studio Services API,Microsoft
b4ec8d8b-0275-4833-8568-690db4af4b45,Microsoft Volume Licensing,Microsoft
049d4938-2ef2-4274-aa8f-630fc9bc33d1,Microsoft.Blockchain,Microsoft
78827f38-7b69-4d5e-a627-d6fdd9c759a0,Microsoft.Blockchain Azure Resource Provider,Microsoft
80a10ef9-8168-493d-abf9-3297c4ef6e3c,Microsoft.ServiceBus,Microsoft
e9c19b55-5325-4cf3-a268-e380bc74c907,Microsoft_EMM_ModernWorkplace,Microsoft
c2b688fe-48c0-464b-a89c-67041aa8fcb2,MicrosoftDefenderATP MAM,Microsoft
81ca2f57-06b8-4597-9eee-ad8f700c5106,MicrosoftEntraIDReputationManagementServices,Microsoft
16556bfc-5102-43c9-a82a-3ea5e4810689,Minecraft Education Edition Services,Microsoft
a150d169-7d37-47dd-9b20-156207b7b02f,MIP Exchange Solutions,Microsoft
8adc51cc-7477-49a4-be4e-263946b4d561,MIP Exchange Solutions - ODB,Microsoft
192644fe-6aac-4786-8d93-775a056aa1de,MIP Exchange Solutions - SPO,Microsoft
2c220739-d44d-4bf7-ba5f-95cf9fb7f10c,MIP Exchange Solutions - Teams,Microsoft
75861f5e-a448-49d7-9c99-6b59bc88c6dc,Modern Support Connector,Microsoft
5261cd9e-9047-4d9a-ad71-20186e5cf942,Modern workplace,Microsoft
e036f41b-7edf-47ee-b373-b4b374a2e33c,Modern Workplace App Diagnostic Authenticator,Microsoft
21ab802f-8580-4be3-a767-576c283a82f5,Modern Workplace Core ITaaS,Microsoft
2e307cd5-5d2d-4499-b656-a97de9f52708,Modern Workplace Customer API Native,Microsoft
789997c7-d888-4475-a0a0-35014494de85,Modern Workplace Management,Microsoft
4e2326a6-8f2e-4b98-9fdf-50240be4326a,Modern Workplace Partner API,Microsoft
ff51735f-9a5f-44dd-8411-6f2e2d3dc903,MSFT Security Experts AOBO Egress,Microsoft
c04d4f34-63de-485d-b033-d1901fae84b4,Office 365 Calendar,Microsoft
0771670b-3395-40a3-8e02-27afd2ca8a33,Office 365 Mail,Microsoft
28ec9756-deaf-48b2-84d5-a623b99af263,Office Personal Assistant at Work Service,Microsoft
b4114287-89e4-4209-bd99-b7d4919bcf64,OfficeDelve,Microsoft
6a9b9266-8161-4a7b-913a-a9eda19da220,OneDrive,Microsoft
65c8bd9e-caac-4816-be98-0692f41191bc,People Profile Event Proxy,Microsoft
3e36f539-fc2c-479c-90fb-3cfa21da3a4b,Power Platform Environment Discovery Service,Microsoft
dad3c6de-ed58-42ef-989f-9c0303aaeedc,Process Insights Prod,Microsoft
d05a94d3-4ebf-4d16-a4b5-c5157fe79490,Prod-AzureSustainability,Microsoft
56a02f66-b2ce-4568-954b-907d5476c479,Production-DPS-1P-SQLIaaS,Microsoft
f77c2a8f-8a0a-4776-8e0a-bcb2549610ca,RPSaaS Meta RP,Microsoft
b80a77b1-a78c-4655-9283-e40bbc285af0,SalesInsightsWebAppTIP,Microsoft
eb070ea5-bd17-41f1-ad68-5851f6e71774,Service Bus MSI App,Microsoft
949e58be-1de0-4aad-8538-114e9ecfe7aa,Skype Conversation Service,Microsoft
0fc12b9a-5463-4b87-8f10-765fecb39990,SQL Copilot PPE,Microsoft
ceecbdd6-288c-4be9-8445-74f139e5db19,SQLDBControlPlaneFirstPartyApp,Microsoft
e9d778bd-0cde-4e66-977e-3702cef954c0,Teams Meeting Label Propagation Service,Microsoft
61f9e166-f678-4342-bfd3-b49781ce7a0a,Teams Policy Notification Processor Service,Microsoft
478d8d1a-326f-49da-a58e-8f576faa4b5e,Threat Intelligence Portal,Microsoft
80331ee5-4436-4815-883e-93bc833a9a15,Universal Print Connector,Microsoft
417ae6eb-aac8-42c8-900c-0e50debba688,Universal Print Enabled Printer,Microsoft
dae89220-69ba-4957-a77a-47b78695e883,Universal Print Native Client,Microsoft
aad98258-6bb0-44ed-a095-21506dfb68fe,Universal Print PS Module,Microsoft
bb2a64ee-5d29-4b07-a491-25806dc854d3,Verifiable Credentials Service,Microsoft
6a8b4b39-c021-437c-b060-5a14a3fd65f3,Verifiable Credentials Service Admin,Microsoft
3db474b9-6a0c-4840-96ac-1fceb342124f,Verifiable Credentials Service Request,Microsoft
5cfe643a-dd84-4d45-834d-c8d659a72a48,Virtual Visit APIs,Microsoft
c8423563-e8f6-49f2-924b-90d9f664378a,Viva Goals,Microsoft
0b9cb089-d006-4acb-bd17-04ed4f2c1c3f,Viva Goals Backfill,Microsoft
1f42f784-071c-42e7-a83a-81808f561660,Viva Goals Identity Sync,Microsoft
dd79bf6f-53fa-4c5f-962b-d029d26a579e,VoiceApplicationAnalytics,Microsoft
69cc3193-b6c4-4172-98e5-ed0f38ab3ff8,Windows 365 Ibiza Extension,Microsoft
7c0a6aea-533c-458c-9f81-15568f10f6e4,Windows 365 IW Service,Microsoft
d5097d05-956f-4ae2-b6a2-eff25f5689b3,Windows Update for Business Cloud Extensions PowerShell,Microsoft
66c6d0d1-f2e7-4a18-97a9-ed10f3347016,Managed Service,Microsoft
9d3e55ba-79e0-4b7c-af50-dc460b81dca1,Microsoft Azure Data Catalog,Microsoft
31359c7f-bd7e-475c-86db-fdb8c937548e,PnP Management Shell,Microsoft
7598ef18-a171-4c40-b5b2-9b6df5d67a21,Defender for Cloud Apps - Power Platform Solution Deployer,Microsoft
eb20f3e3-3dce-4d2c-b721-ebb8d4414067,Managed Meeting Rooms,Microsoft
de8bc8b5-d9f9-48b1-a8ad-b748da725064,Graph Explorer,Microsoft
c81c4f54-f70c-49e3-a01d-0a44ed684c5a,Power Policy CM - PROD,Microsoft
fbc197b7-9e9c-4f98-823f-93cb1cb554e6,Capacity ,Microsoft
372140e0-b3b7-4226-8ef9-d57986796201,Azure Windows VM Sign-In,Microsoft
96ff4394-9197-43aa-b393-6a41652e21f8,Power Virtual Agents ,Microsoft
7f15f9d9-cad0-44f1-bbba-d36650e07765,Export to data lake,Microsoft
9bdab391-7bbe-42e8-8132-e4491dc29cc0,Azure Backup NRP Application,Microsoft
4d0ad6c7-f6c3-46d8-ab0d-1406d5e6c86b,Azure Reserved Instance Application,Microsoft
b28ec8e1-950e-4bd0-b3d0-c1e93074b88b,Azure Gallery RP,Microsoft
0c708d37-30b2-4f22-8168-5d0cba6f37be,Microsoft Teams Partner Tenant Administration ,Microsoft
2746ea77-4702-4b45-80ca-3c97e680e8b7,KustoService,Microsoft
c1f33bc0-bdb4-4248-ba9b-096807ddb43e,Office Online Third Party Storage,Microsoft
11c174dc-1945-4a9a-a36b-c79a0f246b9b,Windows Azure Application Insights,Microsoft
aa580612-c342-4ace-9055-8edee43ccb89,Microsoft StaffHub,Microsoft
4990cffe-04e8-4e8b-808a-1175604b879f,Microsoft Dev Center,Microsoft
6201d19e-14fb-4472-a2d6-5634a5c97568,Event Hub MSI App,Microsoft
6dae42f8-4368-4678-94ff-3960e28e3630,Azure Kubernetes Service AAD Server,Microsoft
b8340c3b-9267-498f-b21a-15d5547fd85e,Hyper-V Recovery Manager,Microsoft
1c827867-9069-4bde-8155-1a0267a3dea5,Microsoft DataMovement Metadata Service,Microsoft
3b2fa68d-a091-48c9-95be-88d572e08fb7,AzureBackupReporting,Microsoft
e3bfd6ac-eace-4438-9dc1-eed439e738de,MicrosoftMigrateProject,Microsoft
76cd24bf-a9fc-4344-b1dc-908275de6d6d,Azure SQL Virtual Network to Network Resource Provider,Microsoft
c9d254a9-346a-4c00-95eb-950cb62a58f0,SmartList Designer,Microsoft
ea2f600a-4980-45b7-89bf-d34da487bda1,Microsoft.Azure.DomainRegistration,Microsoft
262044b1-e2ce-469f-a196-69ab7ada62d3,Backup Management Service,Microsoft
80369ed6-5f11-4dd9-bef3-692475845e77,Microsoft.EventHubs,Microsoft
7319c514-987d-4e9b-ac3d-d38c4f427f4c,AzureContainerService,Microsoft
e4ab13ed-33cb-41b4-9140-6e264582cf85,Azure SQL Database Backup To Azure Backup Vault,Microsoft
123cd850-d9df-40bd-94d5-c9f07b7fa203,Azure OSSRDBMS Database,Microsoft
